index,voted
726,0.6925765074826395
727,0.9055655142160057
728,0.22773280795521814
729,0.6069936973743438
730,0.8077224061828037
731,0.6988674287293082
732,0.8811362195399576
733,0.6843638389239982
734,0.4556839976049926
735,0.8693454272357722
736,0.9304551086776307
737,0.7698247345698448
738,0.8180661377338744
739,0.6874186007351126
740,0.5598633408172132
741,0.9373740756561668
742,0.9311610172560899
743,0.753707158975311
744,0.8494238962400641
745,0.2532668688023104
746,0.27700176414947963
747,0.2415442613827014
748,0.2357074434607871
749,0.5765258183958972
750,0.3098925158704291
751,0.7493371713785878
752,0.3813842766321084
753,0.7685932831987357
754,0.3452809491147224
755,0.580661037042425
756,0.7961213335894334
757,0.35867752748772735
758,0.6827706992233512
759,0.4547015602543852
760,0.40204684806096713
761,0.7520992545917156
762,0.5
763,0.2737372631967577
764,0.7530030756555861
765,0.7758257550901868
766,0.9254103644765234
767,0.4038434246830668
768,0.7908676949463349
769,0.8792398885419012
770,0.2893152647818331
771,0.7410820859417985
772,0.8584377794817039
773,0.7166512393233477
774,0.5271404066912772
775,0.39989845883032527
776,0.4055325045458227
777,0.21344329839031445
778,0.461881838676064
779,0.7031697521472526
780,0.8595056919695359
781,0.618106311351832
782,0.4619718277583056
783,0.4090559115233685
784,0.8380072357812243
785,0.4402406802630231
786,0.33348744467414726
787,0.29698063835725325
788,0.30967258266906994
789,0.5064932717327827
790,0.545704851952461
791,0.36622453714136816
792,0.6343422786274691
793,0.728784977460937
794,0.8243826221363217
795,0.656640084648409
796,0.3459315212504355
797,0.762799886348682
798,0.35386857123231896
799,0.3077488345700999
800,0.7615034388907898
801,0.8014763031365562
802,0.8197221792334686
803,0.7626518378724538
804,0.6216749893203507
805,0.23813107374709908
806,0.4531948005841508
807,0.33768978780854814
808,0.34537134846576006
809,0.5890012920517027
810,0.5644043390612262
811,0.5568410944953193
812,0.21663402734042697
813,0.5895680730997402
814,0.9092947237005657
815,0.32819800514116915
816,0.4747616055507976
817,0.8271038904595895
818,0.3341381807069817
819,0.7953675204269655
820,0.47750025764825343
821,0.8756967136035646
822,0.3025410857662395
823,0.35425435957572315
824,0.8478983366459856
825,0.5766113248462901
826,0.4680443354618071
827,0.7071978290480726
828,0.7004364674741582
829,0.5852056045831593
830,0.29870968366717954
831,0.5238036916337474
832,0.749061188783105
833,0.2134441737973962
834,0.5305857914629762
835,0.8450180860079689
836,0.26870984499426975
837,0.24137757602177112
838,0.19657156685377608
839,0.2972289677875258
840,0.31623677704640596
841,0.2291954912651846
842,0.822754415161884
843,0.7810755480099606
844,0.28301060672151934
845,0.3510408897324973
846,0.6043882138201243
847,0.5115716276665317
848,0.5784605925910272
849,0.2737093382555711
850,0.5624084995356529
851,0.3886051781852708
852,0.8186068781240396
853,0.34114367820574765
854,0.1837067986986953
855,0.8640091543174707
856,0.796454233930418
857,0.3038940937369901
858,0.5450190973087522
859,0.2708274782600826
860,0.8050176588179595
861,0.5199612424016803
862,0.4892003238873258
863,0.4837234906665697
864,0.6525490703581616
865,0.7758316387750982
866,0.5996437767421934
867,0.3140837611045293
868,0.3970399294721729
869,0.20815567028318144
870,0.3171804377578333
871,0.26474285424780114
872,0.2661364642913756
873,0.7469921870344846
874,0.3853456323124095
875,0.4074056627487498
876,0.2571995021026198
877,0.5244065129866965
878,0.43750749565437286
879,0.53826067338238
880,0.8377768532309547
881,0.48204444117835177
882,0.6936891932017342
883,0.8561673620867292
884,0.6543185594332722
885,0.30675077353688535
886,0.3125874536241666
887,0.7273471694200824
888,0.6005653107909535
889,0.6175290747123348
890,0.6943134465059061
891,0.7331618800888698
892,0.3001903970457271
893,0.25746661205176385
894,0.378931124530256
895,0.3488249967901808
896,0.7210840233666842
897,0.8979902113664672
898,0.909704951121743
899,0.6571887014335911
900,0.8398104783552669
901,0.7298818282887892
902,0.4804315932217132
903,0.5734852095261216
904,0.36526530876245855
905,0.23893875111513763
906,0.3998689753577452
907,0.35588676374524697
908,0.2989378863603142
909,0.755993380516881
910,0.34137589169519733
911,0.4571942861069054
912,0.34538086984578154
913,0.33884197057472687
914,0.27189891705571284
915,0.22592363727190154
916,0.7908507773838696
917,0.7411458882024372
918,0.288892994675456
919,0.5766872933341041
920,0.29395070475903934
921,0.21055429772256437
922,0.29284814156690947
923,0.856793450089769
924,0.4636200718901478
925,0.2871043192160659
926,0.7326579477622549
927,0.27834750690125293
928,0.8729694620448012
929,0.3378290243641147
930,0.5317043244039813
931,0.5700874525331061
932,0.7087842404578958
933,0.9184972264816427
934,0.1681234904656672
935,0.5883327766665162
936,0.27832443514928323
937,0.862055103952911
938,0.8419149571021466
939,0.36558997628540973
940,0.7697159361936086
941,0.3123158626545542
942,0.306696987296816
943,0.2447975255890564
944,0.32817513904810597
945,0.8312066506500109
946,0.452342821365283
947,0.8415508134349401
948,0.40072277928311745
949,0.43840416055471293
950,0.5463837997832383
951,0.4920609609122577
952,0.5927396424285278
953,0.5200539350948747
954,0.2683255242492892
955,0.2863798504570207
956,0.517651441497454
957,0.28196443554494655
958,0.9051080614414018
959,0.5256669082898309
960,0.5
961,0.3791695978096479
962,0.4649526214486929
963,0.3496768299342315
964,0.2429204448477633
965,0.7258945790566745
966,0.623153154178383
967,0.42640586919168016
968,0.8489057867061085
969,0.4696428597532225
970,0.5226666884455663
971,0.32878785003951705
972,0.7121670393014973
973,0.579192171229161
974,0.4853110650409084
975,0.6477457537927226
976,0.718644519128436
977,0.8634479974995659
978,0.5156633748701291
979,0.4878376064774411
980,0.8015922437063353
981,0.37209818148052926
982,0.887112633027082
983,0.25465161753518856
984,0.6951655706883921
985,0.8383121771352992
986,0.8606135067389499
987,0.5758122933834515
988,0.4921506005527458
989,0.31014756645734
990,0.6719933015782598
991,0.34703537573539067
992,0.7816715229161286
993,0.2769853299250052
994,0.6986410695641663
995,0.3186826433374151
996,0.707663339926589
997,0.3651301477149003
998,0.7673586069338687
999,0.2677296294991666
1000,0.2279123997896375
1001,0.40212112242290415
1002,0.7566269816136668
1003,0.2550589538392529
1004,0.8238118355421287
1005,0.741940210648844
1006,0.39575894513784016
1007,0.7085497347077208
1008,0.35141108081085165
1009,0.6466448137458608
1010,0.2820160736115209
1011,0.6452906307493891
1012,0.6412630698057541
1013,0.46937697849117355
1014,0.6657346984543353
1015,0.7042148157105598
1016,0.8720571678986212
1017,0.33186024153431737
1018,0.5155338176961308
1019,0.4381480412004606
1020,0.7730219592951542
1021,0.778072354363386
1022,0.3964541372200583
1023,0.2906858723591826
1024,0.47612945065104173
1025,0.3383536916560773
1026,0.19817435160377544
1027,0.4033234262014088
1028,0.5238087444685293
1029,0.2766046899696071
1030,0.7805463110516029
1031,0.8690543001440836
1032,0.6529192748351766
1033,0.23925072115752632
1034,0.38277375814827436
1035,0.7634842024199198
1036,0.6390668883980856
1037,0.30131663857273
1038,0.4554177185410997
1039,0.8526893382988017
1040,0.608034762903672
1041,0.33813629260881106
1042,0.2453127367967364
1043,0.5487295693380151
1044,0.8804340594165614
1045,0.2116902089001767
1046,0.3303979327729305
1047,0.7635301628481025
1048,0.18747993581543826
1049,0.3345643897230632
1050,0.7977354871187217
1051,0.6449830174720467
1052,0.4287186608515903
1053,0.5187315339222454
1054,0.7049119634028896
1055,0.3109687719469775
1056,0.7100295214098837
1057,0.7608899311984789
1058,0.28133748157815824
1059,0.22118561650210222
1060,0.30364444690697034
1061,0.32150163898970396
1062,0.46331580390369226
1063,0.38820222036195756
1064,0.5644693932772948
1065,0.5398433676583035
1066,0.7245882624552532
1067,0.24214557591972644
1068,0.4179662507751951
1069,0.383460869156068
1070,0.5
1071,0.8483780144387023
1072,0.33343263466710116
1073,0.4524617042989513
1074,0.7745340406316042
1075,0.2855214964587997
1076,0.593552174240186
1077,0.8418150477898071
1078,0.3335378007568551
1079,0.7862872361051712
1080,0.8497970513614445
1081,0.2691510624773387
1082,0.32256551408763334
1083,0.842357480285547
1084,0.2614173492190657
1085,0.31150187209058305
1086,0.4315688869526205
1087,0.587618143659452
1088,0.5407985470430795
1089,0.7797050173147081
1090,0.6138395763031211
1091,0.46850034628570325
1092,0.6696822895097705
1093,0.37230612234647437
1094,0.2284640351197734
1095,0.33771642476366426
1096,0.8096720738698328
1097,0.8786955492232721
1098,0.8939243020850692
1099,0.6573342044050663
1100,0.35928273655889553
1101,0.545767981877602
1102,0.6252832921261798
1103,0.9028953240336552
1104,0.6009356402926058
1105,0.5588370752736015
1106,0.18885443093541573
1107,0.6890986315665656
1108,0.7414757963911873
1109,0.4182681745617715
1110,0.6217059377031692
1111,0.3472563886508522
1112,0.46947794878984844
1113,0.30898885486497696
1114,0.8778184507104166
1115,0.7536264952843414
1116,0.857199611603914
1117,0.4527716012732887
1118,0.6456242379587369
1119,0.4205380882532679
1120,0.2210076431637736
1121,0.611985643690055
1122,0.5474394187290103
1123,0.8040630939835471
1124,0.7216820206119293
1125,0.45474595982844723
1126,0.7526155591288239
1127,0.7273520700800881
1128,0.2292071468163775
1129,0.33392473463923983
1130,0.5903182839285518
1131,0.6037655137567287
1132,0.22074653003073502
1133,0.6089760887199801
1134,0.3323568037036073
1135,0.7531176675781364
1136,0.2337172661210462
1137,0.13788334029914373
1138,0.6573316035122283
1139,0.5712487227358628
1140,0.8724307023483325
1141,0.6458864118949827
1142,0.7060849314616272
1143,0.5
1144,0.2418246582059808
1145,0.4172325602331068
1146,0.39506589874087944
1147,0.5562193632531474
1148,0.6550521874335861
1149,0.8709966090616694
1150,0.5171816685254631
1151,0.7985068247378532
1152,0.2366039862304392
1153,0.8335910367188194
1154,0.35708703416682713
1155,0.45621651222086146
1156,0.3609887520660808
1157,0.450552124665422
1158,0.18347381534477064
1159,0.4072944472503297
1160,0.8288934869681173
1161,0.3284702032400271
1162,0.4516188662216798
1163,0.240414870773658
1164,0.5970159545943521
1165,0.37241015156926827
1166,0.5381899488394957
1167,0.20643890142454802
1168,0.6779679497541926
1169,0.819986572607244
1170,0.5273701330148629
1171,0.6066294838662282
1172,0.2963950956612105
1173,0.8900659096877632
1174,0.3778005076398707
1175,0.2558315004410669
1176,0.8072246955166793
1177,0.8489645007136566
1178,0.5619334886787378
1179,0.7969104951077176
1180,0.5497894301921478
1181,0.8646858294252986
1182,0.26400835379356297
1183,0.2799586075627891
1184,0.3782843723606398
1185,0.339492438987204
1186,0.2522659924660904
1187,0.8749794724919446
1188,0.8179893362129019
1189,0.7363546420573358
1190,0.3928787447234249
1191,0.5
1192,0.6302295554523573
1193,0.5604369425402262
1194,0.31373655201276196
1195,0.7773544557212074
1196,0.4751549081142841
1197,0.2795657669091339
1198,0.830304311727709
1199,0.31403858939193185
1200,0.7038895247330624
1201,0.8647457811332573
1202,0.6207504043090188
1203,0.7300276276370103
1204,0.5485856920306618
1205,0.21982038385874125
1206,0.6465785434428982
1207,0.8691984529913046
1208,0.4704444980613522
1209,0.8953149792476888
1210,0.5564576512786155
1211,0.5643768637383288
1212,0.8035157954958005
1213,0.6966069247307796
1214,0.7929687813738011
1215,0.2736094773671061
1216,0.5292589499294843
1217,0.31879411647888034
1218,0.22546477838315399
1219,0.7009951114588587
1220,0.775284622393181
1221,0.768159388620903
1222,0.4059817589603236
1223,0.5335298291430866
1224,0.8101073642860704
1225,0.6079399934871077
1226,0.5
1227,0.32246057039658577
1228,0.34877304789965935
1229,0.229904594947186
1230,0.3185377009176023
1231,0.7411374828311742
1232,0.33578014155719565
1233,0.7846256043108395
1234,0.557582830070871
1235,0.30883621104131487
1236,0.6080752196557279
1237,0.22382066241983106
1238,0.8661854668315188
1239,0.6381480467736037
1240,0.36966155954239244
1241,0.17491887765134093
1242,0.37493447934713375
1243,0.4392709961716867
1244,0.717411331606754
1245,0.7012731280678891
1246,0.801011861987064
1247,0.35375952283874207
1248,0.5134762034067076
1249,0.761498974635524
1250,0.4847956597904389
1251,0.888094049732814
1252,0.4086238880796243
1253,0.8698465500405177
1254,0.4076784837832777
1255,0.8061419791026788
1256,0.804603462026701
1257,0.867624947075173
1258,0.4104713245579511
1259,0.26182093666321954
1260,0.7411122836117342
1261,0.9150356589202575
1262,0.6914753340605317
1263,0.3398533791592246
1264,0.7216088279274288
